paper_id,au_id,aff_id,aff_name
766CA5C3,7C5EC8AC,0073ECCC,hungarian academy of sciences
766CA5C3,801BFB86,0073ECCC,hungarian academy of sciences
766CA5C3,29C894CC,0073ECCC,hungarian academy of sciences
766CA5C3,01E29DDB,0073ECCC,hungarian academy of sciences
766CCE05,7911BD95,4CC89935,united states naval research laboratory
766CCE05,77EF9E4F,4CC89935,united states naval research laboratory
766CCE05,75F935D3,4CC89935,united states naval research laboratory
766CE7A1,84B1BE47,4EF2E417,realnetworks
7671AFAF,003EB7EE,,
76746464,812991FA,00C50601,northeastern university
76746464,7DA5BF89,00C50601,northeastern university
76746464,7E93B888,00C50601,northeastern university
76746464,804EE22C,00C50601,northeastern university
7674A93E,78FAFE29,05FE199C,wesleyan university
7674D1A9,0BBE09F1,3500F97D,ifs ab
7674D1A9,1311DB03,3500F97D,ifs ab
7674D1A9,7FA90319,08B17323,vienna university of technology
76763082,7E5ED76D,023B9EF3,wuhan university
76770043,4BE4251A,,
76770043,7DBEE1AA,,
7677BDFB,12347F2B,01F164D0,ghent university
7677BDFB,13A66129,01F164D0,ghent university
7677BDFB,75F1EB7C,01F164D0,ghent university
7677BDFB,777E420F,01F164D0,ghent university
767AB06D,77247287,,
767E8547,86043A19,07BC3356,university of vienna
767F189D,08CFA58C,03839B48,case western reserve university
767F189D,790E41EA,0A2510E5,university of pittsburgh
767F189D,7FFD7A61,0A2510E5,university of pittsburgh
767F189D,84D1E345,0A2510E5,university of pittsburgh
767F1C11,853FAB25,0C01DCFD,university of washington
768009FD,7D273FA7,4FF45383,ibm
768009FD,7FB8BF6F,4FF45383,ibm
768009FD,7B4C3367,4FF45383,ibm
768009FD,803DED8C,4FF45383,ibm
7681C91F,8476F6C3,0C01DCFD,university of washington
7681FAED,7FAC8CC1,,
7681FAED,0710BD4F,,
76838D31,80935164,004CA7A3,mcgill university
76838D31,803EDF32,004CA7A3,mcgill university
76838D31,84B95C66,004CA7A3,mcgill university
76838D31,118940B9,004CA7A3,mcgill university
76849C63,8545D98D,0BC3491B,korea university
76849C63,8096017C,0BC3491B,korea university
76849C63,7F74CF03,0BC3491B,korea university
76849C63,8024DFEE,0BC3491B,korea university
76849C63,7F6919E0,0BC3491B,korea university
76849C63,7EB1F2AC,0BC3491B,korea university
76849C63,7F1CC814,0BC3491B,korea university
76873B66,7788409D,,
76884303,832C9CEC,0910DE3A,aletheia university
76884303,7FD4C9A8,,
76889C49,7DE39847,05C86094,stanford university
76889C49,7E6DD237,05C86094,stanford university
76889C49,7D4D5FD2,01A8C383,university of michigan
76889C49,101CE06F,01A8C383,university of michigan
7688C3CB,7C9F3A35,0B0ADEB6,university of toronto
7688C3CB,85BA199D,4FF45383,ibm
7688C3CB,8569F7FA,4FF45383,ibm
7688C3CB,04A18C73,4FF45383,ibm
7688C3CB,79C05350,4FF45383,ibm
7688C3CB,7F72A86C,4FF45383,ibm
768AD80F,7CABDC55,,
768AD80F,7E9EF875,,
768AD80F,708BB8E7,,
768B4A29,8073BECB,,
768E4268,7DC34B98,043C2E9C,university of reading
768E4268,7F617B89,043C2E9C,university of reading
768F76CD,86204412,0B0ADEB6,university of toronto
768F76CD,8615F278,0B0ADEB6,university of toronto
768F76CD,7D9B6CF9,0B0ADEB6,university of toronto
768F76CD,7B200724,0B0ADEB6,university of toronto
768F76CD,7E702AC3,0B0ADEB6,university of toronto
76932184,77561DC3,,
76934C6F,7F91E99E,4F076E00,siemens
76934C6F,7D0C7512,4F076E00,siemens
76934C6F,774D3C2F,4F076E00,siemens
76934C6F,7E0858A8,4F076E00,siemens
769863B6,06EE61DB,,
769863B6,7D347E77,,
769AFED4,0F0DD427,0B46561F,university of milan
769B34C5,860F6A2B,,
769B34C5,7E02F7FE,,
769C39F7,7A7F62D5,0A97E0C1,the chinese university of hong kong
769C39F7,84C8AD82,0A97E0C1,the chinese university of hong kong
769C7716,80FFE0DD,01776B6C,university of massachusetts amherst
769C7716,13C45B31,09B48D0B,indian institute of technology bombay
769C7716,7DAB0971,07CA5884,georgia institute of technology
769C9183,7ECF1A49,04B999C0,university of maryland baltimore county
769CDC10,24E8C7D2,08D6D550,netherlands organisation for applied scientific research
769CDC10,7E2EE89F,08D6D550,netherlands organisation for applied scientific research
769E132A,81A61586,4F3BE6AD,philips
769E132A,8042D15B,4F3BE6AD,philips
769E6DA8,84BDE84F,003E1361,university of belgrade
769E6DA8,29A31903,003E1361,university of belgrade
769E6DA8,771C02F0,003E1361,university of belgrade
769E6DA8,7566CB42,003E1361,university of belgrade
76A05B04,790CA00A,33865634,weimar institute
76A05B04,7D3628A6,33865634,weimar institute
76A05B04,2B9838E2,33865634,weimar institute
76A143D3,7D5E91AA,09B48D0B,indian institute of technology bombay
76A5B30A,7DB54482,0BF77E37,hong kong university of science and technology
76A5B30A,7E48D13F,,
76A5B30A,7D3F802A,,
76A5D86D,7A0FE9ED,0AA2F1D8,national university of distance education
76A5D86D,827D4264,0AA2F1D8,national university of distance education
76A6A4F5,7E63A4F8,03672BD5,swinburne university of technology
76A6A4F5,855E95A8,03672BD5,swinburne university of technology
76A6A4F5,80ADBAE2,03672BD5,swinburne university of technology
76A6A4F5,7DE31905,03672BD5,swinburne university of technology
76A6A4F5,7BA93AC2,,
76A71772,0B61E751,4D71CB46,national institutes of health
76B17301,7CBBD671,4DDD26E0,ericsson
76B17301,5BC4712F,4DDD26E0,ericsson
76B49D32,784ED974,01A8C383,university of michigan
76B49D32,7E65FD23,01A8C383,university of michigan
76B9803D,0FA717EE,4FF45383,ibm
76B9803D,091616D3,4FF45383,ibm
76B9803D,8296CE80,4FF45383,ibm
76B9803D,7C74928A,4FF45383,ibm
76BA5527,77DBCB60,,
76BA5527,2C21A3CF,,
76BA5527,7ABB8070,,
76BCA944,80F3BD1E,0B185497,lehigh university
76BD5458,2AE27834,0389C918,instituto politecnico nacional
76BD5458,7F740209,0389C918,instituto politecnico nacional
76BD5458,801ABD53,0810AAFA,university of wisconsin madison
76BE2A15,53D293ED,4FF45383,ibm
76BF1808,7E420AE9,,
76BF1808,8099E893,,
76BF1808,77F4D615,,
76C1BFD5,790C8212,,
76C37129,13A66129,01F164D0,ghent university
76C37129,75F1EB7C,01F164D0,ghent university
76C37129,777E420F,01F164D0,ghent university
76C37129,7CFAF99D,0092C1B8,polytechnic university of catalonia
76C4F76C,80B4FF42,0B8CC95E,yonsei university
76C4F76C,7E759F4A,0B8CC95E,yonsei university
76C6C415,00AD845F,,
76C6C415,79AB8C25,,
76C6C415,7C645041,,
76CB2B05,8162D661,,
76CB2B05,0B31B601,,
76CBA7F1,7EAA8442,4FF45383,ibm
76CBA7F1,7ED066C7,4FF45383,ibm
76CBA7F1,7CE880DC,4FF45383,ibm
76CD2712,7E8DE79C,,
76CDDBD8,067625BE,0A97E0C1,the chinese university of hong kong
76CDDBD8,84C8AD82,0A97E0C1,the chinese university of hong kong
76D1F5F5,020727D3,052F5108,royal institute of technology
76D1F5F5,7427BDED,052F5108,royal institute of technology
76D1F5F5,85E42963,08B17323,vienna university of technology
76D1F5F5,778BC5A4,08B17323,vienna university of technology
76D1F5F5,794FD10D,08B17323,vienna university of technology
76D27CA4,01E80BB2,0617689C,university of paris sud
76D27CA4,2C27F6C5,0617689C,university of paris sud
76D27CA4,11F5A333,0617689C,university of paris sud
76D52F68,0162A9A8,03135E95,university of bath
76D52F68,7E0AE17C,03135E95,university of bath
76D5B07E,7C1ED1B5,34C77BFA,hp labs
76D5B07E,7FE71F03,34C77BFA,hp labs
76D6516E,7EEA4E7E,00CD8766,vrije universiteit brussel
76D6744B,0BF97835,,
76D6744B,783F87C2,,
76D99789,1E86B093,03D37308,international institute of information technology hyderabad
76D99789,75BF13E0,03D37308,international institute of information technology hyderabad
76D99789,85DEF68E,,
76DAA388,81455CE6,00C50601,northeastern university
76DAA388,812991FA,00C50601,northeastern university
76DAA388,85181556,00C50601,northeastern university
76DEC2B0,042526BE,4F10C1EB,french institute for research in computer science and automation
76DEC2B0,7E0944C3,4F10C1EB,french institute for research in computer science and automation
76E0E0CA,812EC36A,,
76E15AEC,7EECF8F0,4FF45383,ibm
76E15AEC,7ADB5A21,4FF45383,ibm
76E28EA3,7B3094F5,03CAFC05,autonomous university of madrid
76E28EA3,84052FD0,,
76E28EA3,0F434BE4,,
76E3B109,7F9A3394,0486EC92,free university of berlin
76E3B109,8529D4E4,,
76E3FCA0,859AB163,,
76E3FCA0,861693B1,,
76E4D6AB,8073AA4D,,
76E520BF,0F0DD427,0B46561F,university of milan
76E520BF,77D4FD8A,0B46561F,university of milan
76E6F62A,7EB07014,,
76E8C786,8538C8B7,0BF77E37,hong kong university of science and technology
76EA4F60,7B8A00E9,04B5445A,renmin university of china
76EA4F60,8493FCF6,0134B592,peking university
76EA4F60,7F593853,34C77BFA,hp labs
76EA4F60,7E17CBE4,34C77BFA,hp labs
76EA4F60,7EF64B22,,
76EAD42F,7E508397,,
76EAD42F,81F044A9,,
76EAFB1F,80FFE0DD,01776B6C,university of massachusetts amherst
76EAFB1F,08B6207D,01776B6C,university of massachusetts amherst
76EB44BE,7B30BAB9,02AD1047,mitre corporation
76EB44BE,76529F4D,02AD1047,mitre corporation
76EB44BE,80FE56F6,02AD1047,mitre corporation
76EB44BE,85A5E462,02AD1047,mitre corporation
76EE254E,8079CD6A,4FF45383,ibm
76EE254E,7DE14AA0,4FF45383,ibm
76EE254E,7E3938E7,4FF45383,ibm
76EE254E,83C0F191,038CB6F6,stony brook university
76EE7297,7FB092BC,,
76F1FEE6,80EC04FC,0476DFB9,central queensland university
76F459BD,82F43C63,09C4F49C,mount allison university
76F587B6,0CF89A5C,,
76F587B6,14B36956,,
76F61E13,714308EC,0389C918,instituto politecnico nacional
76F61E13,1EF0234D,0389C918,instituto politecnico nacional
76F61E13,82B63F82,0389C918,instituto politecnico nacional
76F61E13,0855866C,0368D319,university of lugano
76F61E13,431C4FE3,,
76F6A2E2,861FCF3C,,
76F6A2E2,7E56360C,,
76F6A2E2,86329F41,,
76F6A2E2,7917261D,,
76F6A2E2,8076CAB4,,
76F6A2E2,78883AAD,,
76F78CFE,729F2036,0154426A,kyoto university
76F78CFE,7D2E7312,0154426A,kyoto university
76F78CFE,7F9A858C,0154426A,kyoto university
76F82463,7AC2B0E2,0073ECCC,hungarian academy of sciences
76F82463,0E0BD366,01C641C3,budapest university of technology and economics
76F848F2,0B8EC736,05B3DFF1,universite catholique de louvain
76F848F2,84D968BF,0389C918,instituto politecnico nacional
76FACFE0,5C743318,046DFC23,vodafone
76FC6450,7BC295A1,,
76FC918B,7E1E15B4,05C86094,stanford university
76FC918B,6FF9A5FC,05C86094,stanford university
76FC918B,7E51D03B,863BFDE1,facebook
76FC918B,11454D61,863BFDE1,facebook
7705CA8E,7F7A55DD,,
7705CA8E,813519B0,,
77071012,7CE087C5,075ABF1F,uppsala university
77071012,7D38B118,075ABF1F,uppsala university
77083429,03C4773F,,
770AB258,808FB53A,090B77B3,university of waterloo
770AFE66,8627B9FD,08F7F83A,emory university
770AFE66,810DF418,08F7F83A,emory university
770AFE66,7FBB301F,08F7F83A,emory university
770AFE66,5CBDB8C0,,
770E3A9A,7F51B0BF,4FF45383,ibm
770E3A9A,787640DE,056FA77A,university of haifa
7715DF01,8548471F,09B48D0B,indian institute of technology bombay
7715DF01,829B4AF8,09B48D0B,indian institute of technology bombay
7715DF01,824D1895,09B48D0B,indian institute of technology bombay
771D930F,7D4B6AE3,4D0FB79F,commonwealth scientific and industrial research organisation
771D930F,02384EEE,,
771F74BF,805BE10A,,
772007A8,7EE5D112,09D7E4FA,university of queensland
772007A8,7E6A5CFD,09D7E4FA,university of queensland
772007A8,7DA339D3,09D7E4FA,university of queensland
772053CC,10E410B0,006329B3,indian statistical institute
772053CC,16FB22B4,0619822C,karlsruhe institute of technology
772053CC,13464F6E,0619822C,karlsruhe institute of technology
77205579,79291EFB,0A2510E5,university of pittsburgh
77205579,7F39A6A7,0A2510E5,university of pittsburgh
7724360F,0AF3D00D,0B46561F,university of milan
7724360F,44AFB762,0B46561F,university of milan
7724360F,0C9C6FFF,0B46561F,university of milan
7724A0D6,7870EDA2,4EF77785,hewlett packard
7724A0D6,7C83EA17,4EF77785,hewlett packard
7724A0D6,7888851B,4EF77785,hewlett packard
7725D322,80D59C67,017C99DB,fudan university
7725D322,80466419,017C99DB,fudan university
7725D322,7FE7388F,017C99DB,fudan university
7725D322,85075497,017C99DB,fudan university
7725D322,852D9243,017C99DB,fudan university
7726B1D9,7E88C142,02924052,information and communications university
7726B1D9,7BD776EE,02924052,information and communications university
77276BFB,7F18DD39,4FF45383,ibm
77276BFB,819A9D72,4FF45383,ibm
77276BFB,7BBD2124,4FF45383,ibm
77276BFB,7FF2F173,4FF45383,ibm
7727DF10,7CF6ADA3,09368EC9,university of california santa barbara
772CA07F,21BD4DCE,,
772CA07F,8167969D,,
772DC58A,7CAA6F60,,
772DC58A,7E860EFB,,
772DC58A,7E5E00CA,,
772F2BFF,7CF7CED9,,
772F2BFF,7D8730F4,,
7731E2F2,7FF89DC6,01B1760F,university of manchester
7731E2F2,7E7FE4AF,01B1760F,university of manchester
7731E2F2,0E64882E,01B1760F,university of manchester
77322B66,0FA717EE,4FF45383,ibm
77322B66,4B8EA5F3,4FF45383,ibm
77322B66,7F0DE666,4FF45383,ibm
77322B66,8296CE80,4FF45383,ibm
77322B66,0EE12761,4FF45383,ibm
77343064,02887148,08B17323,vienna university of technology
77347A16,7745DA1A,34C77BFA,hp labs
77347A16,7558EC11,34C77BFA,hp labs
77347A16,82D6184E,34C77BFA,hp labs
7734E787,7FAB1276,0092C1B8,polytechnic university of catalonia
7734E787,7E281915,0092C1B8,polytechnic university of catalonia
7734E787,42B90367,0092C1B8,polytechnic university of catalonia
77389AED,812C4614,4FF45383,ibm
77389AED,7655DEBE,4FF45383,ibm
773992CE,80B66696,4FF45383,ibm
773992CE,77D0C9C9,4FF45383,ibm
773B27C2,806F6044,4EF77785,hewlett packard
773B27C2,77B47B68,01B1760F,university of manchester
773BC850,7EBC2CA0,0D331261,university of the bio bio
773BC850,7D907865,04B854A6,university of castilla la mancha
773BC850,784B907C,04B854A6,university of castilla la mancha
773E887E,073FBF8F,4FF45383,ibm
7740D2E1,7E717172,0A97E0C1,the chinese university of hong kong
7740D2E1,7D401A25,0A97E0C1,the chinese university of hong kong
7741E1C0,7E7C30C2,00C50601,northeastern university
7741E1C0,812991FA,00C50601,northeastern university
7741E1C0,7CBF27E5,00C50601,northeastern university
7741E1C0,7E1D23ED,00C50601,northeastern university
7741E1C0,7D77D3D9,00C50601,northeastern university
77431444,7D2E7312,0154426A,kyoto university
77431444,7FF6D69E,0154426A,kyoto university
77431444,812B9094,0154426A,kyoto university
774317AA,848D811A,34DF872C,university of amsterdam
77475431,816CD870,08F47EBA,university of shizuoka
774A8AB9,0242E678,0389C918,instituto politecnico nacional
774A8AB9,7EDD58CE,0389C918,instituto politecnico nacional
774BE21C,84CFE20A,,
774E9153,806F6044,4EF77785,hewlett packard
774E9153,75A2704C,,
774E9517,135E817B,0C01DCFD,university of washington
77509359,080E20E1,0619822C,karlsruhe institute of technology
77509359,0E23D6D1,0619822C,karlsruhe institute of technology
77509359,751BE26A,0619822C,karlsruhe institute of technology
77518A39,1F7D4687,,
77518A39,5C7FEBCA,,
77518A39,7EA817D8,,
77518A39,7C7C0ACC,,
77518A39,862C1937,,
775382C1,7DCCC0CF,055B394D,university of trier
775382C1,80951F81,055B394D,university of trier
775382C1,7EE39521,055B394D,university of trier
775382C1,7E5D6D7C,055B394D,university of trier
77561DFB,847E0C69,,
77561DFB,7CFB3DEF,,
77561DFB,7E83E06B,,
775719C9,7FBD870F,,
7759C51E,812B66CA,4FF45383,ibm
775C5DFF,49419FA9,,
775C5DFF,06CD3849,,
775C5DFF,7AFF7492,,
775E9280,840190DE,,
775E9280,7F942C81,,
77634650,7F0F1175,,
77635397,862732F7,,
77635397,7BEC3DA4,,
77651F9C,8146801F,050BB43F,academia sinica
77651F9C,856A5169,050BB43F,academia sinica
77651F9C,8037D799,050BB43F,academia sinica
77651F9C,80BF08C9,08D7E515,national chiao tung university
77658BC2,7BC9887F,0A6C6FB4,university of patras
77658BC2,7CB7D9FC,0A6C6FB4,university of patras
77658BC2,862FD18F,07322E36,research academic computer technology institute
77658BC2,83E5A40C,056408C5,salzburg research
7768E32D,7CA1F560,0999D47E,indian institutes of technology
7769DDA3,6439E401,,
7769DDA3,79D3C5B9,,
7769DDA3,7E94EC58,,
776C1039,7EF88FAC,0A97E0C1,the chinese university of hong kong
776C1039,84C8AD82,0A97E0C1,the chinese university of hong kong
7774F767,8355545A,4FF45383,ibm
7777447A,7B5B5847,4FF45383,ibm
7777447A,7F75CF5C,4FF45383,ibm
777C15CB,8296CE80,4FF45383,ibm
777DBE10,7D02FB4A,,
777DBE10,7F29BBD2,,
777DBE10,0D8BFC04,,
777E9816,852F6F04,0B003FA6,georgetown university
777EF7EE,7F9A858C,0AC8F2B8,university of hyogo
777EF7EE,814BD034,0AC8F2B8,university of hyogo
777EF7EE,7FA44F55,0AC8F2B8,university of hyogo
7780AD52,8500CAB3,4FF45383,ibm
7780AD52,85008603,4FF45383,ibm
77839359,7F851D4A,03C0079C,technische universitat munchen
77839359,7F680914,,
778A5C6B,75D18AC8,,
778AB865,7FEE7CA3,4FF45383,ibm
778AB865,7EAA8442,4FF45383,ibm
778AB865,84C2C945,4FF45383,ibm
779211A2,8585CFD2,0B0ADEB6,university of toronto
779211A2,8633C98D,0B0ADEB6,university of toronto
779211A2,7E32DD88,0B0ADEB6,university of toronto
7792F5E0,7D10FC02,,
7792F5E0,77FCCFC7,,
7792F5E0,82D5C7EF,,
7792F5E0,0C915F07,,
7792F5E0,85F87E79,,
7797FBCF,77CFD32F,,
7797FBCF,77CBE423,,
7798BD30,80215313,0739CB12,digital enterprise research institute
7798BD30,7F7A71E0,0739CB12,digital enterprise research institute
779D1E5E,82C32D1A,086D2873,soongsil university
779D1E5E,8122CB15,086D2873,soongsil university
779D1E5E,8629DC97,086D2873,soongsil university
779D1E5E,80AE882D,0041F3FA,towson university
779EC91D,83BA51B0,4FF45383,ibm
779EC91D,7D3811F5,099D876D,university of california los angeles
779F2705,7705615E,,
779F2705,272BD0E1,,
779F2705,814D0906,,
779F288F,8132A047,0BC3491B,korea university
779FA4D6,72E40F82,0389C918,instituto politecnico nacional
779FA4D6,7EDD58CE,0389C918,instituto politecnico nacional
779FD472,63AE2263,,
77A29870,6E8932F6,0B0EDD00,university of southern queensland
77A29870,08C248C2,08E4D2D6,university of antwerp
77A29870,772F28A9,08E4D2D6,university of antwerp
77A29C0E,1183B2B9,4FF45383,ibm
77A29C0E,7E378A7E,4FF45383,ibm
77A29C0E,7F0612AD,027B2292,fluid operations
77A29C0E,7DF4D58A,027B2292,fluid operations
77A29C0E,801FBFAC,,
77A29C0E,84DF4F5C,,
77A29C0E,79EDD7AF,,
77A29C0E,7D274D3E,,
77A572B5,7CF194F2,863BFDE1,facebook
77AAE1E2,8514A570,,
77AC8EDC,16FB22B4,0619822C,karlsruhe institute of technology
77AE2A13,7F4A694B,,
77AE2A13,809BA617,,
77B09DD0,810525A7,09630970,kaist
77B09DD0,733A793E,09630970,kaist
77B09DD0,80E01B84,01DF6D2D,kyungpook national university
77B21E24,807EBA43,05C86094,stanford university
77B3F201,171FAB6B,3333E44B,virginia tech
77B3F201,7D957298,3333E44B,virginia tech
77B3F201,7F3E7F98,3333E44B,virginia tech
77B3F201,84D80851,3333E44B,virginia tech
77B71A18,80B8F222,,
77B71A18,7F83C028,,
77BBC872,7D6E0660,0389C918,instituto politecnico nacional
77BBC872,84954EB7,0389C918,instituto politecnico nacional
77BBC872,84E907B8,0389C918,instituto politecnico nacional
77BBC872,8475DEF7,0389C918,instituto politecnico nacional
77BBC872,84721094,0389C918,instituto politecnico nacional
77BF1F17,84C5BD78,,
77C18A6E,7ED5A373,07CA5884,georgia institute of technology
77C18A6E,77E55A9B,07CA5884,georgia institute of technology
77C9C94D,7E50DADE,05A3DA1F,university of twente
77C9C94D,7BB68C47,05A3DA1F,university of twente
77CA1157,84750463,05C86094,stanford university
77CA1157,7E9932A3,,
77CB7DE1,4BE69CF3,0619822C,karlsruhe institute of technology
77CF59C8,7CB6F4C2,,
77CF59C8,85014FAE,,
77D1DB01,814AB839,0B0EDD00,university of southern queensland
77D1DB01,7E8929B9,0B0EDD00,university of southern queensland
77D1DB01,7FAFEF9B,0B0EDD00,university of southern queensland
77D1DB01,801DD7F0,4CC8F361,australian council for educational research
